ID;Year;Author Ed.;Author;Translator;Short Title;Title;Publisher;Format;Review Reference;Catalogue Numbers;Notes;Further Editions
1799_31;1799;D'ISRAELI, I[saac].;D'ISRAELI, Isaac.;;ROMANCES;ROMANCES, BY I. D'ISRAELI.;"London: Printed for Cadell and Davies, Strand; Murray and Highley, Fleet-street; J. Harding, St James's-street; and J. Wright, Piccadilly, 1799.";xix, 314p. 8vo. 8s boards (CR, MR).;"CR n.s. 26: 52-9 (May 1799); MRn.s. 29: 121-8 (June 1799); AF II: 1105.";"C 7700.d.588; CME 3-628-51016-3; EM 64: 3; ESTC t057324 (BI BL, E, MRu; NA CSmH, MH-H, PU, ViU &c.; EA COR, ZWTU).";"'A Poetical Essay on Romance and Romancers' i-xix. 2 pp. advs. end vol. Adv., 'printed on Whatman's best wove Post, and embellished with a Frontispiece', GEP 3-5 Jan 1799. Further edns: Philadelphia, 1803 (WC); New York, 1803 (WC); NSTC lists edns. in 1801, 1803 and 1807. German trans. of parts, Leipzig, 1802 (Liebe und Demuth) (RS), and Leipzig, 1802 (Die Liebenden) (Price).";
1799_32;1799;[DUBOIS, Edward].;DUBOIS, Edward.;;THE FAIRY OF MISFORTUNE;"THE FAIRY OF MISFORTUNE; OR, THE LOVES OF OCTAR AND ZULIMA. AN EASTERN TALE. TRANSLATED FROM THE FRENCH BY THE AUTHOR OF A PIECE OF FAMILY BIOGRAPHY. THE ORIGINAL OF THE ABOVE WORK IS SUPPOSED TO BE IN THE SANSCRIT IN THE LIBRARY OF THE GREAT MOGUL.";London: Printed for J. Bell, no. 148, Oxford-Street, opposite New Bond-Street, 1799.;193p. 12mo. 3s (CR, ME), 3s sewed (MP).;"CR n.s. 26: 357 (July 1799); AF II: 1157.";"BL 12512.d.l; EM 5895: 8; ESTC t129713 (NA ICU, NcU; EA ZAP).";ESTC assumes that this work is probably an original, not a translation. 1-p. prefatory advertisement says that the tale 'was first printed at the Hague, in the year 1754, after a version made by an anonymous author in French, according to a translation in ARABIC, which, agreeable to the information he gives us, fell into his hands when he was at Dehli [sic].' 3-pp. adv. end vol., with extensive review quotations, for Dubois' Piece of Family Biography (1799: 33). Adv., 'On Monday will be published', MP 22 June 1799.;
1799_33;1799;[DUBOIS, Edward].;DUBOIS, Edward.;;A PIECE OF FAMILY BIOGRAPHY;A PIECE OF FAMILY BIOGRAPHY. IN THREE VOLUMES. DEDICATED TO GEORGE COLMAN, ESQ.;London: Printed for J. Bell, no. 148, Oxford-Street, opposite New Bond-Street, 1799.;"I xii, [228]p; II viii, 235p; III viii, 219p. 12mo. 10s 6d sewed (MR, MP).";"CR n.s. 25: 233--4 (Feb 1799); MR n.s. 30: 370-5 (Dec 1799); AF II: 1158.";"BL Cup.403.i.12; CME 3-628-45146-9; EM 7266: l; ESTC tl39118 (BIO; NA PU; EA COR).";"Final page of vol. 1 is misnumbered 287. Vol. 1: dedication to Colman iii-v; table of contents vii-xii. Vols. 2 and 3: table of contents v-viii. Adv., 'In the course of next week will be published ... Natural Curiosities; or, a Piece of Family Biography; a Satirical Novel', MP 29 Jan 1799; adv. as published, still as Natural Curiosities, MP 13 Feb 1799.";"Dublin, 1802 (Printed by J. Stockdale; for P. Wogan, W. Porter, J. Rice, B. Domin and J. Stockdale, 1 vol., no format) (WC)."
1799_34;1799;ELLIA, Felix.;ELLIA, Felix.;;NORMAN BANDITTI;NORMAN BANDITTI, OR THE FORTRESS OF COUTANCE. A TALE. IN TWO VOLUMES. BY FELIX ELLIA.;London: Printed at the Minerva-Press, for William Lane, Leadenhall-Street, 1799.;"I 256p; II 286p. 12mo. 7s sewed (CR, adv. Court), 8s (GEP, adv. Ethelwina), 8s sewed (adv. Eva).";"CR n.s. 27: 474-5 (Dec 1799); AF II: 1251 .";"Corvey; CME 3-628-45039-X; ESTC t200846 (NA CaAEU, CtY-BR).";"Adv. SJC 22-25 Dec 1798; adv. GEP 23-26 Feb 1799. Adv. end vol. I of Ethelwina (1 799: 30); adv. end vol. 1 of Eva (l 799: 54); adv. end vol. 2 of Court Intrigue ( 1799: 44).";
1799_35;1799;[F., E.].;F., E..;;THE CASTLES OF MONTREUIL AND BARRE;"THE CASTLES OF MONTREUIL AND BARRE; OR TH;E HISTORIES OF THE MARQUIS LE BRUN AND THE BARON LA MARCHE, THE LATE INHABITANTS AND PROPRIETORS OF THE TWO CASTLES. A GOTHIC STORY.";"London: Printed and Sold by S. Fisher, No. 10, St. John's Lane, Clerkenwell; also sold by T. Hurst, No. 32, Paternoster Row; and R. C. Staines, Chelmsford, 1799.";sop. 12mo. 6d (t.p.).;;"MnU WILS RAR 824C2794 I; EM 2136: 19; ESTC n014985 (NA CaOHM, MH-H; EA ZWTU).";Previously printed in the Lady's Magazine, by E. F. (as 'The Two Castles, a Romance') in 1797-98 in 11 parts and in the Hibernian Magazine in 1797-99, RM 1282. Frontispiece. Text begins on p. 3.;Liverpool, n.d. [ESTC: 1800?], ESTC t22312 l.
1799_36;1799;[FABRE D'OLIVET, Antoine].;FABRE D'OLIVET, Antoine.;;AZALAIS AND AIMAR;AZALAIS AND AIMAR, A PROVENCAL HISTORY OF THE THIRTEENTH CENTURY. FROM AN ANCIENT MANUSCRIPT. IN THREE VOLUMES.;London: Printed at the Minerva-Press, for William Lane, Leadenhall-Street, 1799.;"I xii, 232p; II 203p; III 19lp. 12mo. 10s6d sewed (CR), 9s sewed (MP, adv.).";"CRn.s. 27: 475 (Dec 1799); AF II: 179.";"Corvey; CME 3-628-45004-7; ESTC t200841.";"Trans. of Azalais et le Gentil Aimar histoire provenfale, traduite d'un ancien manuscrit provenfal (Paris, 1799). In French original 'Avertissement du traducteur' claims that the 'histoire proven<;ale ... est tombe entre [ses] mains par un hasard'. 'Advertisement of the English Translator' i-iv; preface v-xii. 1 p. advs. end vol. 2; 1 p. end vol. 3. Adv. MP 11 Nov 1799; additional booksellers are Miller, Bond-street; Lloyd, Harley-street; Hodgson, Wimpole-street; Kirby, Oxford-street; and Scatchard, Ave Maria-lane. Adv. end vol. 2 of Court Intrigue (1799: 44).";
1799_37;1799;"(FIEVEE, Joseph]; (HEMET, John (trans. )].";"FIEVEE, Joseph; HEMET, John  ."; HEMET, John  ;SUZETTE'S DOWRY;"SUZETTE'S DOWRY; OR THE HISTORY OF MADAM DE SE ETERRE. RELATED BY HERSELF. TRANSLATED FROM THEFRE CH.";London: Printed by J. Nichols, Earl's Court, ewport Street, for Earle and Bernet, o. 47, Albemarle Street, Piccadilly, 1799.;223p.12mo.;"NLR 3: 82 (Jan 1800); AF II: 1437.";"BL 12510.c.10; EM 60: 2; ESTC t100398.";Trans. of La Dot de Suzette (Paris, 1798).;
1799_38;1799;[FOSTER, Mrs E. M.].;FOSTER, Mrs E. M..;;*FEDARETTA;"*FEDARETTA, A NOVEL, BY A LADY; EMBELLISHED WITH A FRONTISPIECE.";London: Printed for Crosby and Letterman, No. 4, Stationer's-Court, Paternoster-row (GEP), 1799 (GEP).;2 vols. 6s (GEP).;;No copy located.;Light and Shade (1803: 30), attrib. to Mrs Foster, lists Fedaretta as by the same author. Adv. GEP 12-14 Dec 1799. French trans. Paris, 1803 (Fedaretta) (HWS).;
1799_39;1799;(FOSTER, E. M.,Mrs].;FOSTER, E. M.,Mrs.;;REBECCA;REBECCA. A NOVEL. IN TWO VOLUMES.;London: Printed at the Minerva-Press, for William Lane, Leadenhall-Street, 1799.;"I 304p; II 308p. 12mo. 7s (NLR, ME).";NLR 1: 507 (May 1799).;"Corvey; CME 3-628-45159-0; ESTC t212428.";"4 pp. advs. end vol. 2. Blakey: the same author's Judith ( 1800: 34) attributed to Mrs Foster by a Minerva Catalogue of 1814. Adv., 'In the Press', MP 15 Jan 1799; adv. as published MP 9 Mar 1799; additional booksellers are Miller, Bond-street; Lloyd, Harley-street; Hodgson, Wimpole-street; Lee, Blandfordstreet, Manchester-square; and Scatchard, Ave Maria-lane.";
1799_40;1799;"GENLIS, [Caroline-Stephanie-Felicite Ducrest de Mezieres, comtesse de]; [O'HINKLEY, Matthew ].";"GENLIS, Caroline-Stephanie-Felicite Ducrest de Mezieres, comtesse de; O'HINKLEY, Matthew ."; O'HINKLEY, Matthew ;RASH VOWS;RASH VOWS, OR THE EFFECTS OF ENTHUSIASM. A NOVEL. TRANSLATED FROM THE FRENCH OF MADAME DE GENUS, AUTHOR OF THE THEATRE OF EDUCATION, ADELAIDE AND THEODORE, &C. &C. IN THREE VOLUMES.;London: Printed for T. N. Longman and 0. Rees, Paternoster-Row, 1799.;"I iv, 270p; II 258p; III 277p. 12mo. 10s 6d boards (CR, MR), 12s sewed (adv.).";"CR n.s. 26: 117 (May 1799); MR n.s. 29: 467-8 (Aug 1799); AF II: 510.";"BL 1152.i.16; EM 3567: l; ESTC t143950 (BI C, 0; NA CaAEU, CLU-S/C, CtY, ICN).";"Trans. of Les Voeux temeraires (Hamburg, 1798). Dedication to Lady Edward Fitzgerald, and Mrs. Henrietta Matthieson iii-iv. 6 pp. advs. end vol. 3. Adelaide and Theodore 1783: 9. 750 copies printed by Strahan, Jan 1799; 28 copies paid for by L. L'Homme, French bookseller of New Bond St; £39.18s (38 gns.) paid to Matthew O'Hinkley for 'translating' (LA). Adv., 'speedily will be published' with no price given, GEP Jan 15-17 1799; adv. as published MP 25 Jan 1799 and GEP 29-31 Jan 1799. Adv. end vol. 3 of A Tale of the Times ( 1799: 95).";Dublin, 1799 (Printed by J. Stockdale, for J. Rice, 2 vols., 12mo), ESTC n048258.
1799_41;1799;GEN LIS, [ Caroline-Stephanie-Felicite Ducrest de Mezieres, comtesse de].;GEN LIS,  Caroline-Stephanie-Felicite Ducrest de Mezieres, comtesse de.;;THE YOUNG EXILES;THE YOUNG EXILES, OR, CORRESPONDENCE OF SOME JUVENILE EMIGRANTS. A WORK INTENDED FOR THE ENTERTAINMENT AND INSTRUCTION OF YOUTH. FROM THE FRENCH OF MADAME DE GENUS.;"London: Printed for J. Wright, opposite Bond-street, Piccadilly; and H. D. Symonds, Pater-noster Row, 1799.";"I viii, 376p; II 354p; III 363p. 12mo. 12s boards (CR, MR), 10s 6d sewed (GEP).";"CR n.s. 26: 480 (Aug 1799); MR n.s. 33: 101-2 (Sept 1800); AF II: 513.";"BL 12511.aa.34; EM 3605: 4; ESTC tl45023.";"Trans. of Les petits emigres (Paris, 1798). Preface vol. 1, iii-vi; epistle dedicatory 'to My Grand-Children' vii-viii. 1 p. advs. end vol. 3. Epistolary. Adv., 'speedily will be published', GEP 6-9 Apr 1799; still adv. 'speedily will be published' LC 85: 443 (7-9 May 1799); adv. as published MP 31 May 1799. Adv., 'Speedily will be published, The Young Exiles; or, Correspondence between Emigrant Children ... for G. G. and J. Robinson', MP 5 Feb 1799. Further edns: London, 1799, ESTC n04 7070; Dublin, 1799 (Printed for v. Dowlin , and J. Stockdale, 2 vols., 8vo), ESTC n047071. g";
1799_42;1799;GODWIN, William.;GODWIN, William.;;ST;ST. LEON: A TALE OF THE SIXTEENTH CENTURY. BY WILLIAM GODWIN. IN FOUR VOLUMES.;"London: Printed for G. G. and J. Robinson, Paternoster-Row; R. Noble, Printer, Great Shire-Lane, 1799.";"I xii, 331p; II 33 lp; III 286p; IV 336p. 12mo. 16s sewed (CR, MR), 16s boards (LC).";"CRn.s. 28: 40-8 (Jan 1800);MRn.s. 33: 23-9 (Sept 1800);AFII: 1648.";"BL 12613.e.7; EM 276: 6; ESTC t094266 (BI E, MRu, O; NA CSmH, ICN, MH-H, PU, TxU, ViU &c.; EA SU, ZWTU).";"Adv., 'Early in November will be published', LC 86:407 (24-26Oct 1799);titleisgiven as Travels of St. Leon. A Tale of the Sixteenth Century. Adv., 'Monday next, will be published', GEP 23-26 Nov 1799. Further edns: London, 1800, EM 3664: 3, ESTC t120446; Dublin, 1800 (Printed for P. Wogan, G. Burnet, P. Byrne, W. Porter, W. Jones [and 5 others], 2 vols., 12mo), EM 3704: 1, ESTC t073518; Dublin, 1800, ESTC tl60343; Dublin, 1800, ESTC n022980; NSTC lists edns. in 1801, 1816, 1831, 1831, 1835, 1839, 1840; WC has 9 entries between 1800 and 1850. French trans. Paris, 1800 (Saint-Leon, Histoire de Seizieme Siecle) (BGR); German trans. Hamburg, 1800 (Saint Leon) (Price). Faes: GN I (1831 edn.).";
1799_43;1799;GOOCH, {Eliz}(abeth] {Sarah} Villa-Real.;GOOCH, Elizabeth Sarah Villa-Real.;;FANCIED EVENTS;FANCIED EVENTS: OR, THE SORROWS OF ELLEN. A NOVEL, IN TWO VOLUMES. BY MRS. VILLA-REAL GOOCH.;"London: Printed and published by Geo. Cawthorn, British Library, Strand: sold also by Messrs. Richardson, Royal-Exchange; W. West, Paternoster-Row; J. Hatchard and J. Wright, Piccadilly; and all other booksellers, 1799.";"I xii, 246p; II 210p. 12mo. 7s (NLR).";"NLR 2: 181 (Aug 1799); AF II: 1669.";"BL 1607/1387; CME 3-628-45075-6; EM 8567: 4; ESTC tl 18834 (NA CaAEU; EA COR).";Preface v-xii, signed Eliz. Sarah Villa-Real Gooch. German trans. Liegnitz and Leipzig, 1800 (Helenens Leiden) (EAG).;
1799_44;1799;[GREEN, Sarah].;GREEN, Sarah.;;COURT INTRIGUE;COURT INTRIGUE, OR THE VICTIM OF CONSTANCY, AN HISTORICAL ROMANCE. IN TWO VOLUMES. BY THE AUTHOR OF MENTAL IMPROVEMENT.;London: Printed at the Minerva-Press, for William Lane, Leadenhall-Street, 1799.;"I 215p; II 20lp. 12mo. 7s sewed (CR, MP), 7s (ME).";"CR n.s. 28: 116 (Jan 1800); AF II: 880.";"CaAEU PR 4 728 G264 C86 1799; ESTC n068073.";Running-title: 'Victim of Constancy'. 15 pp. advs. end vol. 2. Epistolary. Adv. MP 19 Dec 1799.;
1799_45;1799;GUNNING, [Elizabeth].;GUNNING, Elizabeth.;;THE GIPSY COUNTESS;THE GIPSY COUNTESS: A NOVEL. IN FOUR VOLUMES. BY MISS GUNNING.;London: Printed for T. N. Longman and 0. Rees, Paternoster Row, 1799.;"I iii, 238p; II 239p; III 239p; IV 23lp. l2mo. l4s boards (CR, MR).";"CRn.s. 27: 475 (Dec 1799); MR n.s. 32: 94 (May 1800);AF II: 1755.";"BL Cup.403.i.16; CME 3-628-45042-X; EM 6602: I; ESTC t139665 ( A CaAEU, CaOLU, CtY &c.; EA COR). otes. Introduction i-ili; Pagination continuous Roman-Arabic; text of novel starts on p. 5 of vol. 1. Epistolary. Adv., 'In a few Days will be published', SJC 18-21 May 1799; adv. LC 8-11 June and GEP 13-15 June l 799with no price.";;"Dublin, 1799 (Printed for G. Burnet, P. Wogan, H. Colbert, W. Porter, J. Moore, and 10 others, 2 vols., 12mo), ESTC n007207; London, 1799 (WC), xESTC."
1799_46;1799;HAYS, Mary.;HAYS, Mary.;;THE VICTIM OF PREJUDICE;THE VICTIM OF PREJUDICE. IN TWO VOLUMES. BY MARY HAYS, AUTHOR OF THE MEMOIRS OF EMMA COURTNEY.;London: Printed for J. Johnson, St. Paul's Church-Yard, 1799.;"I iii, 212p; II 232p. 12mo. 6s boards (CR, MR).";"CR n.s. 26: 450-2 (Aug 1799); MR n.s. 31: 82 (Jan 1800); AF II: 1863.";"PU Singer-Mend.PR.4769.H6.V5.1799; ESTC n048539.";"2-pp. 'Advertisement to the Reader'. Memoirs of Emma Courtney 1796: 50 German trans. Berlin, 1799 (Das Opfer des Vorurtheils) (EAG); French trans. Paris, 1800 (La Victime du prejuge) (BGR). Faes: RWN.";
1799_47;1799;HELME, Elizabeth.;HELME, Elizabeth.;;ALBERT;"ALBERT; OR, THE WILDS OF STRATHNAVERN. IN FOUR VOLUMES. BY ELIZABETH HELME, AUTHOR OF LOUISA; OR, THE COTTAGE OF THE MOOR, &C. &C. &C.";London: Printed by and for Sampson Low, Berwick Street, Soho, 1799.;"I 236p; II 240p; III 21 Sp; IV 264p. 12mo. 14s boards (CR), 14s sewed (MR, LC).";"CR n.s. 28: 477 (Apr 1800); MR n.s. 30: 95 (Sept 1799); AF II: 1882.";"BL C.171.a.5; CME 3-628-45057-8; EM 8516: 4; ESTC tl26712 (BIO; NA CtY, JU, MH-H, ViU &c.;EACOR).";"1 p. advs. end vol. 3. Louisa; or, the Cottage on the Moor 1787: 38. Adv. SJC 13-16 Apr 1799: 'Berwick-street, April 8. ampson Low repectfully informs the Publick, that Mrs HELME's new ovel, entitled, ALBERT; or, The WILDS of STRATHARVO , in 4 vols. will be published the latter End of this Month.' Adv. LC 85: 500 (23-25May 1799). Further edns: Dublin, 1800 (Printed for P. Wogan, and . Kelly, 2 vols., 12mo), E TC n029555; STC lists edn. in 1821; London, 1823 ( ummer ). French trans. Paris, 18 0 (Albert ou le desert de trathnavern) (BGR); Spanish trans. Paris, 1834 (Alberto, o el Desierto de Strathnavern) (B ).";
1799_48;1799;HEMET, John.;HEMET, John.;;CONTRADICTIONS;"CONTRADICTIONS; OR, WHO COULD HAVE THOUGHT IT? A NOVEL, FROM THE FRENCH, IN TWO VOLUMES. BY JOHN HEMET. 786 1799";London: Printed for Earle and Hemet, No. 47, Albemarle Street, Piccadilly, 1799.;"I 224p; II 236p. 8vo [ CR has l 2mo]. 7s sewed ( CR, adv.).";"CR n.s. 28: 236 (Feb 1800); AF II: 1895.";"BL 12510.aaa.19; CME3-628-45055-l; EM 330: 3; ESTC tl31382 (NACaAEU, ICN; EA COR).";Adv. end vol. 2 of Augusta (1799: 2).;
1799_49;1799;{HEMET, John }.;HEMET, John .;HEMET, John ;MISANTHROPY AND REPENTANCE;MISANTHROPY AND REPENTANCE: A NOVEL, FROM THE GERMAN.;London: Printed for Earle and Hem et, no. 4 7, Albermarle Street, Piccadilly. Sold also by T. Hurst, no. 32 Paternoster-Row, 1799.;iv, 2llp. 12mo.;MM 8: 97 (Aug 1799).;"0 249.s. 283; xESTC.";Trans. of Menschenhass und Reue. Frontispiece. Preface iii-iv, signed John Hemet, 47 Albermarle Street, Aug 1799, claims that this novel is the original from which August Friedrich William von Kotzebue took the plot of his play The Stranger or Misanthropy and Repentance (Menschenhass und Reue, Mainz and Berlin, 1789) but acknowledges that it seems 'rather surprising' that 'the original did not make its appearance until fifteen months after the copy theatric had given so much delight to the German, English and French audiences'. 4 pp. advs. end vol.;
1799_50;1799;HUTCHINSON, {A. A.}.;HUTCHINSON, A. A..;;EXHIBITIONS OF THE HEART;"EXHIBITIONS OF THE HEART; A NOVEL, IN FOUR VOLUMES. DEDICATED (BY PERMISSION) TO THE QUEEN. BY MISS HUTCHINSON.";"London: Printed for the Author, and sold by G. Kearsley, Fleet-Street; T. Davison, Printer, Lombard-street, Fleet-street, 1799.";"I xi, 280p; II 26lp; III 312p; IV 342p. 12mo. 16s sewed (CR), £1 ls sewed (MR).";"CR n.s. 29: 472 (Aug 1800); MR n.s. 32: 438 (Aug 1800); AF II: 2137.";"BL 12614.h.10; EM 327: l; ESTCt073533 (NA ICU, MH-H).";"Dedication to the Queen, signed A. A. Hutchinson, Nov 1799, 1, iii-v; list of subscribers vii-xi. Proposals for printing Exhibitions of the Heart ESTC n042454.";London, 1800 (WC), xESTC.
1799_51;1799;"INAYAT-ALLAH; SCOTT, Jonathan .";"INAYAT-ALLAH; SCOTT, Jonathan ."; SCOTT, Jonathan ;BAHAR-DANUSH;"BAHAR-DANUSH; OR, GARDEN OF KNOWLEDGE. AN ORIENTAL ROMANCE. TRANSLATED FROM THE PERSIC OF EINAIUT OOLLAH. BY JONATHAN SCOTT, OF THE EAST INDIA COMPANY'S SERVICE, PERSIAN SECRETARY TO THE LATE GOVERNOR GENERAL OF BENGAL, WARREN HASTINGS, ESQ. AND TRANSLATOR OF FERISHT A'S HISTORY OF DEKKAN, AND OF THE REIGNS OF THE LATER EMPERORS OF HINDOSTAN. IN THREE VOLUMES.";Shrewsbury: Printed by J. and W. Eddowes: for T. Cadell, jun. and W. Davies, in the Strand, London, 1799.;"I xv, lx:xv, 21 lp; II 328p; lll 304p. 8vo. 15s boards (CR, MR).";"CR n.s. 28: 57-63 (Jan 1800); MR n.s. 32: 233-6 (July 1800); AF II: 3981.";"BL 88.b.25-27; CME 3-628-45162-0; EMf; ESTC t101920 (BI AWn, 0, Oc; NA ICN, NjP, PU &c.; EA COR, GOT).";"Translation of the Bahar Danish, a collection of tales, principally satires on women. Translator's preface i-xv; prefatory introduction xiii-x:xxvii; author's preface xli-xlv; introduction by the author xlvii-lx:xv. Dedication to William Ouseley dated 1 Sept 1799. According to the translator's preface, Alexander Dow's earlier trans., Tales, Translated from the Persian oflnatulla of Delhi ( 1768, I xvii, 275p, II 245p, 8vo; JR 1217,AF I: 673), translated only a third of the work and was 'widely distant from' the original (p. ii). ICN copy has pencil note on fly-leaf: 'This is the first complete English translation of these tales'. Adv., 'In a few Days will be published' with no price, GEP 9-12 Nov 1799; adv. as published GEP 30 Nov-3 Dec 1799.";NSTC lists edn. in 1809. German trans. Leipzig, 1802 (Bahar Danush, oderder Garten der Erkenntniss) (Price).
1799_52;1799;IRELAND, W[illiam] H[enry].;IRELAND, William Henry.;;THE ABBESS;THE ABBESS, A ROMANCE. BY W. H. IRELAND, THE AVOWED AUTHOR OF THE SHAKESPEAR PAPERS, &C. &C. IN FOUR VOLUMES.;London: Printed for Earle and Hemet, no. 47, Albemarle-Street, Piccadilly, 1799.;"I xxiii, 24lp; II 239p; III 214p; IV 2llp. 12mo. 14s boards (CR), 14s sewed (adv. Augusta), 16s sewed (adv. Misanthropy).";"CR n.s. 28: 355-6 (Mar 1800); AF II: 2206.";"BL Cup.404.b.6; EM 6464: 3; ESTC t130395 (NACSmH, InU-Li, ViU &c.).";"Dedication to John-Frank Newton i-iv, signed W. H. Ireland, London, May 1799. 'A Few Words by way of Preface' v-xiii; verse prologue xv-xxiii. Adv. end vol. 2 of Augusta ( 1799: 2); adv. end Misanthropy and Repentance ( 1799: 49). Further edns: Baltimore, 1801 (WC); Baltimore, 1802 (WC); London, 1834 (WC). French trans. Paris, 1814 (L'Abbesse) (BN); Spanish trans. Madrid, 1822 (La Abadesa) (BN). Faes. GNU.";
1799_53;1799;JONES, Harriet.;JONES, Harriet.;;BELMONT LODGE;BELMONT LODGE. A NOVEL. IN TWO VOLUMES. BY HARRIET JONES, OF MAIDSTONE.;London: Printed for the author at the Minerva-Press, and sold by William Lane, Leadenhall-Street, 1799.;"I 9, 312p; II 367p. 12mo. 9s (ME), 10s (SJCApr), 10s 6d (SJC June).";;"ICNY155.J72; EM 2294: 2; ESTC t076287 (BI BL).";"List of subscribers vol. 1, 1-9, followed by unn. 1-p. introduction concerning the author's having written at the age of 19, 'under the deepest depression of mind, in order to alleviate the sorrows of a suffering parent'. Adv. SJC 25-27 Apr 1799: 'The Subscribers to this Work are respectfully informed, their Copies will be delivered in a few Days; and next Week it will be published in 2 vols. 12mo. price 10s. at the Minerva Press, and sold by iam Miller, Bond-street.' Adv. SJC 4-6 June 1799; author's name given as Miss Mary Jones.";
1799_54;1799;KELLY, Isabella.;KELLY, Isabella.;;EVA;EVA. A NOVEL. IN THREE VOLUMES. DEDICATED BY PERMISSION TO HER ROYAL HIGHNESS THE DUCHESS OF GLOUCESTER. BY ISABELLA KELLY, AUTHOR OF MADELINE, ABBEY OF ST. ASAPH, AVONDALE PRIORY &C. &C.;London: Printed at the Minerva-Press, for William Lane, Leadenhall-Street, 1799.;"I 5, 242p; II 262p; III 28lp. 12mo. 9s (NLR), 12s (MP), 10s 6d sewed (LC).";NLR 2: 180 (Aug 1799).;"ViU Vault *PZ2.H43E 1799; CME 3-628-45089-6; ESTC n009489 (NA CtY-BR; EA COR).";"Dedication to H.R.H. the Duchess of Gloucester. List of subscribers pp. 1-5 ( this list appears at end ofvol. 1 in CtY-BR copy). 2 pp. advs. end vol. 1, 2 pp. advs. end vol. 2; 2 pp. advs. end vol. 3. Madeline 1794: 35; Abbey of St Asaph 1795: 27; The Ruins of Avondale Priory 1796: 58. Adv., 'In the Press, and speedily will be published', MP 9 Mar 1799. Adv. LC 85: 516 (28-30 May 1799). French trans. Paris, 1803 (Eva) (HWS, NSTC).";
1799_55;1799;KER, Anne.;KER, Anne.;;THE HEIRESS DI MONTALDE;"THE HEIRESS DI MONTALDE; OR, THE CASTLE OF BEZANTO: A NOVEL. IN TWO VOLUMES. BY MRS. ANNE KER. DEDICATED, BY PERMISSION, TO HER ROYAL HIGHNESS THE PRINCESS AUGUSTA SOPHIA.";"London: Printed for the Author; and sold by Earle and Hemet, Frith Street, Soho, 1799.";"I 232p; II 19lp. 12mo. 7s sewed (adv.).";NLR 2: 388-9 (Oct 1799).;"BL 838.b.26; CME 3-628-45100-0; EM 2385: 2; ESTC t116100 (NA CaAEU, CLU-S/C; EACOR).";"Dedication to H.R.H. Princess Augusta Sophia, signed Anne Ker; 1-p. solicitation of subscriptions for the author's next work, Adeline St Julian (1800: 46); 2-pp. list of subscribers to this one. Adv. end vol. 2 of Augusta ( 1799: 2).";
1799_56;1799;KING, Sophia.;KING, Sophia.;;CORDELIA;"CORDELIA, OR A ROMANCE OF REAL LIFE. IN TWO VOLUMES. BY SOPHIA KING, AUTHOR OF TRIFLES FROM HELICON; & WALDORF, OR DANGERS OF PHILOSOPHY.";London: Printed at the Minerva-Press, for William Lane, Leadenhall-Street, 1799.;"I 212p; II 193p. 12mo. 6s sewed (CR, MP).";"CR n.s. 28: 235-6 (Feb 1800); AF II: 2404.";"Corvey; CME 3-628-45099-3; ESTC 027439 (NA CaAEU, ViU [vol. 1 only]).";"3 pp. advs. end vol. 2. Waldorf I 798: 34. Adv. MP 8 July 1799; additional booksellers are Miller, Bond-street; Lloyd, Harley-street; Hodgson, Wimpole-street; Kirby, Oxford-street;and Scatchard, Ave Maria-lane. French trans. Paris, 1800 ( Cordelia, ou faiblesse excusable, histoire de la vie telle qu'elle e5t) (BGR).";
