"";"id";"date";"author";"gender";"title";"publication";"format";"cat";"notes";"further_eds"
"1854";"1824A095";"1824.";"Mary WHITE ";"Female.";"BEATRICE OR THE WYCHERLY FAMILY A NOVEL IN FOUR VOLUMES BY MARY WHITE";"London:Printed for A. K. Newman and Co. Leadenhall-Street, 1824. ";"4 vols (I ii, 347p; II 311p; III 354p; IV 313p). 12°.";"Corvey; CME 3-628-48903-2; ECB 634; EN2 1824: 95; NSTC 2W17293; OCLC 52858892.";NA;NA
"1855";"1824A096";"1824.";"Michael James WHITTY ";"Male.";"TALES OF IRISH LIFE ILLUSTRATIVE OF THE MANNERS CUSTOMS AND CONDITION OF THE PEOPLE WITH DESIGNS BY GEORGE CRUIKSHANK";"London:Published by J. Robins and Co. Ivy Lane, Paternoster Row, 1824. ";"2 vols (I iv, 242p, ill.; II 249p, ill.). 8°.";"Corvey; CME 3-628-51018-X; ECB 575; EN2 1824: 96; NSTC 2W18777; OCLC 9682529.";NA;"German trans., 1825."
"1856";"1824A097";"1824.";"George WILKINS ";"Male.";"THE TWO RECTORS";"London:Printed for Longman, Hurst, Rees, Orme, Brown, and Green, Paternoster-Row, 1824. ";"1 vol.  (458p). 12°.";"Corvey; CME 3-628-48849-4; ECB 605; EN2 1824: 97; NSTC 2W20716; OCLC 9231556.";"Dedication 'to the Right Honourable the Earl of E****'. 10 interlinking stories.  According to NSTC and Wolff (Item 7228) 2nd edn t.p. includes the wording 'by one of the authors of Body and Soul. It has been wholly reset'.";"2nd edn 1825 (NSTC)."
"1857";"1824A098";"1824.";"James WILSON ";"Male.";"TOURNAY OR ALASTER OF KEMPENCAIRN BY THE AUTHOR OF THE FIREEATER";"Edinburgh:John Anderson, jun., 55, North Bridge Street; and Simpkin & Marshall, London, 1824. ";"1 vol.  (471p). 12°.";"Corvey; CME 3-628-48763-3; ECB 594; EN2 1824: 98; NSTC 2W25418; xOCLC.";"Dedication to Sir Walter Scott, dated Edinburgh 18 May 1824.";NA
"1858";"1824A099";"1824.";"Anne WOODROOFFE ";"Female.";"SHADES OF CHARACTER OR THE INFANT PILGRIM BY THE AUTHOR OF THE HISTORY OF MICHAEL KEMP";"Bath:Printed for the Author; and sold by Relfe, Cornhill, and Hatchard, and Seeley, London; and by all other Booksellers, 1824. ";"3 vols (I 474p; II 621p; III 390p). 8°.";"Corvey; CME 3-628-48649-1; ECB 529; EN2 1824: 99; NSTC 2S14760; OCLC 4321555.";"Dedication 'To the friend of my youth' signed 'the author'. Note, dated 16 Feb 1824, at the end of vol. 2: 'As the Public have been kept so long in waiting for this little work, it has been thought advisable to print the Two Volumes for the present, and to publish the Third in the Summer'. Collates in fours. ECB 647 lists 2 vols, Hatchard 1832 edn.";"2nd edn 1830 (OCLC); 3rd edn 1836 (p.c.); 4th edn, London 1841 as Shades of Character: Or, Mental and Moral Delineations (BL 4413.ccc.48); London 1844 (NUC)."
"1859";"1825A001";"1825.";"ANON ";"Unknown.";"THE ABDUCTION OR THE ADVENTURES OF MAJOR SARNEY A STORY OF THE TIMES OF CHARLES THE SECOND IN THREE VOLUMES";"London:Printed for Charles Knight, Pall-Mall East, 1825. ";"3 vols (I 286p; II 267p; III 237p). 12°.";"Corvey; CME 3-628-47011-0; ECB 1; EN2 1825: 1; NSTC 2A1007; OCLC 2240390.";NA;NA
"1860";"1825A002";"1825.";"ANON ";"Unknown.";"COLONEL BERKLEY AND HIS FRIENDS CONTAINING SKETCHES OF LIFE SOUTH OF THE POTOMAC A TALE IN THREE VOLUMES";"London:Reprinted for A. K. Newman & Co. Leadenhall-Street, 1825. ";"3 vols (I 289p; II 284p; III 243p). 12°.";"Corvey; CME 3-628-47305-5; ECB 127; EN2 1825: 3; NSTC 2B19708; OCLC 20030102.";"Imprint in full reads: 'New-York: Printed for W. B. Gilley, 92, Broadway; London: Reprinted for A. K. Newman & Co. Leadenhall-Street, 1825'; but colophon reads: 'Printed by J. Darling, Leadenhall-Street, London', indicating actual printing of this edn in London. No original New York edn discovered.";"1826 (NSTC)."
"1861";"1825A003";"1825.";"ANON ";"Unknown.";"ENGLISH LIFE OR MANNERS AT HOME IN FOUR PICTURES IN TWO VOLUMES";"London:Printed for G. Wightman, Fleet Street, 1825. ";"2 vols (I 279p; II 286p). 8°.";"Corvey; CME 3-628-47608-9; ECB 188; EN2 1825: 4; NSTC 2E10222; OCLC 13239892.";NA;"1829 (Sadleir 84a); New York 1825 (NUC)."
"1862";"1825A004";"1825.";"ANON ";"Unknown.";"EVERY DAY OCCURRENCES IN TWO VOLUMES";"London:Printed for Charles Knight, Pall Mall East, 1825. ";"2 vols (I 227p; II 262p). 12°.";"Corvey; CME 3-628-47652-6; ECB 194; EN2 1825: 5; NSTC 2E14745; OCLC 13240061.";"Colophon of Charles Knight, Printer, Windsor.";NA
"1863";"1825A005";"1825.";"ANON ";"Unknown.";"GOING TOO FAR A TALE FOR ALL AGES IN TWO VOLUMES";"London:Printed for Baldwin, Cradock, and Joy, 1825. ";"2 vols (I viii, 316p; II 327p). 12°.";"Corvey; CME 3-628-47909-6; ECB 235; EN2 1825: 6; NSTC 2G11890; OCLC 32291729.";"Preface indicates female authorship.";NA
"1864";"1825A006";"1825.";"ANON ";"Unknown.";"HUSBAND HUNTING OR THE MOTHER AND DAUGHTERS A TALE OF FASHIONABLE LIFE IN THREE VOLUMES";"London:Printed for Geo B. Whittaker, Ave Maria Lane, 1825. ";"3 vols (I iv, 288p; II 298p; III 326p). 12°.";"Corvey; CME 3-628-47861-8; ECB 290; EN2 1825: 7; NSTC 2H38645; OCLC 13076484.";"Preface by S<U+0097><U+0097>L J<U+0097><U+0097>N, Esq.' signed 'S. J., Bolt-court, London'. This is written in an inflated Johnsonian style, and is presumably ficititous (Johnson's last residence was at 8, Bolt Court, off Fleet Street).";"Boston 1825 (NSTC)."
"1865";"1825A007";"1825.";"ANON ";"Unknown.";"THE MISSIONARY";"Edinburgh:Printed for the Author, and sold by Archibald Constable & Co., 1825. ";"1 vol.  (7, 339p). 8°.";"E T.145.f; EN2 1825: 8; NSTC 2M30795; xOCLC.";"'Printed for Private Circulation' appears at the foot of t.p. below imprint date.";NA
"1866";"1825A008";"1825.";"ANON ";"Unknown.";"NEW LANDLORDS TALES OR JEDEDIAH IN THE SOUTH IN TWO VOLUMES";"London:Printed for T. Hookham, Old Bond Street, 1825. ";"2 vols (I 347p; II 351p). 12°.";"Corvey; CME 3-628-51102-X; ECB 410; EN2 1825: 9; NSTC 2C25545; xOCLC.";"'Introductory, by Jedediah Cleishbotham', vol. 1, pp. [1]<U+0096>16.";NA
"1867";"1825A009";"1825.";"ANON ";"Unknown.";"ST HUBERT OR THE TRIALS OF ANGELINA A NOVEL IN THREE VOLUMES";"London:Printed [sic] and sold by G. B. Whittaker, Ave-Maria Lane, 1825. ";"3 vols (I 239p; II 226p; III 256p). 12°.";"Corvey; CME 3-628-48488-X; ECB 511; EN2 1825: 10; NSTC 2H34551; xOCLC.";"Printer's mark of 'R. Snare, Minster-Street, Reading', verso of t.ps., also colophon of R. Snare, Printer, Reading in last vol.";NA
"1868";"1825A010";"1825.";"ANON ";"Unknown.";"THE WRITERS CLERK OR THE HUMOURS OF THE SCOTTISH METROPOLIS IN THREE VOLUMES";"London:Printed for G. B. Whittaker, Ave-Maria-Lane, 1825. ";"3 vols (I 302p; II 392p; III 426p). 12°.";"Corvey; CME 3-628-48983-0; ECB 650; EN2 1825: 11; NSTC 2W34332; OCLC 22367512.";NA;NA
"1869";"1825A011";"1825.";"E. A. ARCHER ";"Male.";"SARAGOSSA OR THE HOUSES OF CASTELLO AND DE ARNO A ROMANCE IN FOUR VOLUMES BY E A ARCHER";"London:Printed for A. K. Newman and Co. Leadenhall-Street, 1825. ";"4 vols (I vi, 245p; II 272p; III vi, 295p; IV 300p). 12°.";"Corvey; CME 3-628-47396-9; ECB 23; EN2 1825: 12; NSTC 2A14896; xOCLC.";NA;NA
"1870";"1825A012";"1825.";"John BANIM andMichael BANIM ";"Male.";"TALES BY THE OHARA FAMILY CONTAINING CROHOORE OF THE BILLHOOK THE FETCHES AND JOHN DOE IN THREE VOLUMES";"London:Printed for W. Simpkin and R. Marshall, Stationers'-Hall Court, Ludgate-Street, 1825. ";"3 vols (I 367p; II 392p; III 404p). 12°.";"Corvey; CME 3-628-47950-9; ECB 575; EN2 1825: 13; NSTC 2O2238; OCLC 4449161.";" [1st series].";"2nd edn 1826 (NSTC); 3rd edn 1831 (OCLC); Philadelphia 1827 (NSTC); German trans.,  of 'John Doe' [as Hauptmann Reh (RS)] 1828 and 'Crohoore' [as Der Zwerg, ein Irländisches Sittengemälde (RS)] 1828; French trans., of 'Crohoore' [as 'Croohore na bilhoge, ou les White boys (CCFR)] and 'John Doe' [as John Doe, ou le chef des rebelles (CCFR)] 1829."
"1871";"1825A013";"1825.";"John Harman BEDFORD ";"Male.";"WANDERINGS OF CHILDE HAROLDE A ROMANCE OF REAL LIFE INTERSPERSED WITH MEMOIRS OF THE ENGLISH WIFE THE FOREIGN MISTRESS AND VARIOUS OTHER CELEBRATED CHARACTERS BY JOHN HARMAN BEDFORD LIEUT RN AUTHOR OF VIEWS ON THE SHORES OF THE BLACK SEA C IN THREE VOLUMES";"London:Printed for Sherwood, Jones & Co. Paternoster-Row, 1825. ";"3 vols (I xv, 241p; II xi, 208p; III xi, 235p). 12°.";"Corvey; CME 3-628-47187-7; ECB 47; EN2 1825: 14; NSTC 2B14545; OCLC 22484386.";"Introductory 'A Few Words to the Reader' dated White Cottage, Camberwell, 8 Nov 1824.";NA
"1872";"1825A014";"1825.";"Thomas Alexander BOSWELL ";"Male.";"THE JOURNAL OF AN EXILE IN TWO VOLUMES";"London:Printed for Saunders and Otley, British and Foreign Public Library, Conduit-Street, Hanover-Square, 1825. ";"2 vols (I 330p; II 328p). 12°.";"Corvey; CME 3-628-48009-4; ECB 314; EN2 1825: 16; NSTC 2J12551; xOCLC.";NA;"2nd edn 1825 (OCLC 13244935)."
"1873";"1825A015";"1825.";"Mary Margaret BUSK ";"Female.";"TALES OF FAULT AND FEELING BY THE AUTHOR OF ZEAL AND EXPERIENCE";"London:T. Hookham, Old Bond-Street, 1825. ";"3 vols (I 314p; II 333p; III 303p). 12°.";"Corvey; CME 3-628-51147-X; ECB 575; EN2 1825: 17; NSTC 2B62413; OCLC 13277095.";"9 tales, the last 2 in verse. For the positive identification of Mary Margaret Busk (1779<U+0096>1863) as the author, see EN2 Update 3.";NA
"1874";"1825A016";"1825.";"Cecilia Mary CADELL ";"Female.";"MASSENBURG A TALE IN THREE VOLUMES";"London:Printed for T. Cadell, Strand; and W. Blackwood, Edinburgh, 1825. ";"3 vols (I iv, 328p; II 359p; III 308p). 12°.";"Corvey; CME 3-628-48135-X; ECB 372; EN2 1825: 18; NSTC 2C939; xOCLC.";"Preface dated 23 May 1825.";NA
"1875";"1825A017";"1825.";"Harriet Vaughan Foster CHENEY ";"Female.";"A PEEP AT THE PILGRIMS IN SIXTEEN HUNDRED THIRTYSIX A TALE OF OLDEN TIMES BY THE AUTHOR OF DIVERS UNFINISHED MANUSCRIPTS C C IN THREE VOLUMES";"London:Printed for Geo. B. Whittaker, Ave-Maria Lane, 1825. ";"3 vols (I 299p; II 326p; III 352p). 12°.";"Corvey; CME 3-628-48411-1; ECB 440; EN2 1825: 19; NSTC 2C17675; OCLC 10030666.";"Originally published Boston 1824 (OCLC).";"1841 (OCLC)."
"1876";"1825A018";"1825.";"James Fenimore COOPER ";"Male.";"LIONEL LINCOLN OR THE LEAGUER OF BOSTON BY THE AUTHOR OF THE SPY PIONEERS PILOT C C C IN THREE VOLUMES";"London:John Miller, 5, New Bridge Street, Blackfriars, 1825. ";"3 vols (I 319p; II 300p; III 275p). 12°.";"Corvey; ECB 134; EN2 1825: 20; NSTC 2C36836; OCLC 1442562.";"Originally published New York 1824<U+0096>25 (OCLC). OCLC 43180886 describes another London 1825 edn, with the imprint of Orlando Hodgson.";"1832 (NSTC); 1835 (OCLC); 1837 (OCLC); 1839 (OCLC); French trans., 1825; German trans., 1825."
"1877";"1825A019";"1825.";"Frances Clarinda Adeline COX ";"Female.";"THE CAMISARD OR THE PROTESTANTS OF LANGUEDOC A TALE IN THREE VOLUMES";"London:Printed for Geo B. Whittaker, Ave-Maria Lane, 1825. ";"3 vols (I 360p; II 405p; III 444p). 12°.";"BL N.334; ECB 94; EN2 1825: 21; NSTC 2C40920; OCLC 14373841.";"Dedication to Thomas Denman, Esq., M.P. OCLC gives author's name as Coxe, Frances Clare Adelina.";NA
"1878";"1825A020";"1825.";"Archibald CRAWFORD ";"Male.";"TALES OF MY GRANDMOTHER";"Edinburgh:Printed for Archibald Constable and Co.; and Hurst, Robinson, & Co. London, 1825. ";"2 vols (I vi, 374p; II 312p). 12°.";"BL N.331; ECB 575; EN2 1825: 22; NSTC 2C42498; OCLC 13315403.";"An extended version of The Tales of my Grandmother (EN2 1824: 27). It omits three tales from the earlier 1-vol. version, while adding four new tales through its 2nd vol. The original Introduction is replaced by a shorter Preface.";NA
"1879";"1825A021";"1825.";"Eyre Evans CROWE ";"Male.";"THE ENGLISH IN ITALY IN THREE VOLUMES";"London:Printed for Saunders and Otley, British and Foreign Public Library, Conduit Street, Hanover Square, 1825. ";"3 vols (I ii, 305p; II 323p; III 318p). 12°.";"Corvey; CME 3-628-47830-8; ECB 187; EN2 1825: 23; NSTC 2P15297; OCLC 9559074.";"Preface, dated Aug 4 1825, mentions the author's 'residence of several years in the Peninsula', and apologizes for the mangling of Italian phrases in the text, first apparent to him when 'the sheets of the first and second volumes' reached him in 'his foreign abode'. For reasons for firm attribution to Crowe, as opposed to Constantine Henry Phipps, Marquis of Normanby, see Notes to EN2 1825: 23, in conjunction with EN2 Update 2.";NA
"1880";"1825A022";"1825.";"Eyre Evans CROWE ";"Male.";"TODAY IN IRELAND IN THREE VOLUMES";"London:Printed for Charles Knight, Pall Mall East, 1825. ";"3 vols (I 291p; II 319p; III 305p). 12°.";"Corvey; CME 3-628-48962-8; ECB 592; EN2 1825: 24; NSTC 2C44612; OCLC 11873600.";"I The Carders; II The Carders; Connemara; III Old and New Light; The Toole's Warning. ECB dates May 1825, and gives Colburn (who brought out the 2nd edn) as publisher.";"2nd edn 1826 (NSTC); 1834 (OCLC); French trans., of 'The Carders' and 'Connemara' 1830, and of 'The Toole's Warning' [as La Fée de la famille O'Toole, ou le signal du départ (CCFR)] 1833."
"1881";"1825A023";"1825.";"S. Sparow DE RENZY ";"Male.";"LIFE LOVE AND POLITICS OR THE ADVENTURES OF A NOVICE A TALE BY CAPTAIN SPAROW DE RENZY AUTHOR OF MARIAN DE BRITTOON C C IN TWO VOLUMES";"London:Published by Knight and Lacey, Paternoster Row, 1825. ";"2 vols (I vii, 353p; II 336p). 12°.";"Corvey; CME 3-628-48566-5; ECB 345; EN2 1825: 26; NSTC 2D9985; OCLC 44757851.";"Preface signed S. Sparow De Renzy. Collates in sixes.";NA
"1882";"1825A024";"1825.";"James DENNISTON ";"Male.";"LEGENDS OF GALLOWAY BEING A SERIES OF TRADITIONS ILLUSTRATIVE OF ITS ANCIENT HISTORY CUSTOMS MANNERS AND SUPERSTITIONS BY JAMES DENNISTON ESQ";"Edinburgh:Printed for Archibald Constable and Co. and Hurst, Robinson and Co. London, 1825. ";"1 vol.  (xiv, 294p). 8°.";"Corvey; CME 3-628-47412-4; ECB 159; EN2 1825: 25; NSTC 2D9574; OCLC 4798837.";"Dedication to the Right Honourable the Earl of Galloway. Preface dated Creetown, 20 Jan 1825.";NA
"1883";"1825A025";"1825.";"Mary Diana DODS ";"Female.";"TALES OF THE WILD AND THE WONDERFUL";"London:Printed for Hurst, Robinson, and Co. 5 Waterloo-Place, Pall Mall; and A. Constable and Co. Edinburgh, 1825. ";"1 vol.  (x, 356p). 8°.";"Corvey; CME 3-628-51167-4; ECB 576; EN2 1825: 15; NSTC 2B41787; OCLC 6167231.";"For attribution to Dods rather than (as suggested by some catalogues) George Borrow, see EN2 Update 3 and Publishing Papers (click on link below). Dedication to Joanna Baillie.";"Philadelphia 1826 (NSTC)."
"1884";"1825A026";"1825.";"Mrs DOUGLAS ";"Female.";"SUNGROVE ABBEY AN INTERESTING DOMESTIC TALE";"London:Published by G. Virtue, 26, Ivy-Lane, Paternoster-Row; and Bath-Street, Bristol; and sold by W. Black, Queen-Square, Liverpool, 1825. ";"1 vol.  (592p, ill.). 8°.";"BL RB.23.a.12456; EN2 1825: 27; xNSTC; xOCLC.";"Additional, engraved t.p. preceding t.p. proper reads: 'Sungrove Abbey, A Domestic Tale by Mrs Douglas, author of several popular works'. This also carries the London imprint of G. Virtue, and is dated 1825. Collates in fours. OCLC 42970461 adds the initial 'M' to the author name, but on what authority is not clear.";"1826 (OCLC 42970461); 1844 (NSTC 2D17437); 1846 (OCLC)."
"1885";"1825A027";"1825.";"Rebecca EDRIDGE ";"Female.";"THE HIGHEST CASTLE AND THE LOWEST CAVE OR EVENTS OF THE DAYS WHICH ARE GONE BY REBECCA EDRIDGE AUTHOR OF THE SCRINIUM IN THREE VOLUMES";"London:Printed for Geo. B. Whittaker, Ave-Maria Lane, 1825. ";"3 vols (I 312p; II 300p; III 271p). 12°.";"Corvey; CME 3-628-47515-5; ECB 179; EN2 1825: 28; NSTC 2E4720; OCLC 10108824.";"Dedication 'to Every Body'.";NA
"1886";"1825A028";"1825.";"Pierce EGAN ";"Male.";"THE LIFE OF AN ACTOR BY PIERCE EGAN AUTHOR OF LIFE IN LONDON TOM AND JERRY A MUSICAL DRAMA ETC DEDICATED TO EDMUND KEAN ESQ THE POETICAL DESCRIPTIONS BY T GREENWOOD EMBELLISHED WITH TWENTYSEVEN CHARACTERISTIC SCENES ETCHED BY THEODORE LANE ENRICHED ALSO WITH SEVERAL ORIGINAL DESIGNS ON WOOD EXECUTED BY MR THOMPSON";"London:Printed for C. S. Arnold, Tavistock Street, Covent Garden, 1825. ";"1 vol.  (xvi, 272p, ill.). 8°.";"Corvey; CME 3-628-51310-3; ECB 181; EN2 1825: 29; NSTC 2E5902; OCLC 5293390.";"Dedication dated 113, Strand, London, 18 Dec 1824. Collates in fours.";NA
"1887";"1825A029";"1825.";"Friedrich Heinrich Karl, Baron de la Motte FOUQUÉ ";"Male.";"THE MAGIC RING A ROMANCE FROM THE GERMAN OF FREDERICK BARON DE LA MOTTE FOUQU IN THREE VOLUMES";"Edinburgh:Published by Oliver & Boyd, Tweeddale-Court; and Geo. B. Whittaker, London, 1825. ";"3 vols (I xv, 319p; II 344p; III 332p). 12°.";"BL N.278; ECB 213; EN2 1825: 30; NSTC 2L2906; OCLC 4949935.";"Trans. of Der Zauberring (Nürnberg, 1812). Dedication 'to Conrad Charles, Freyherr von Ämselnburg, in Berlin, translator of \"The Lady of the Lake\", \"The Bridal of Triermain\" and \"The Antiquary\"'. For identification of Gillies as translator, see EN2 Update 4 and Publishing Papers (click on link below).";"Another trans. 1846 (NSTC)."
"1888";"1825A030";"1825.";"John GALT ";"Male.";"THE OMEN";"Edinburgh:William Blackwood, and T. Cadell, London, 1825. ";"1 vol.  (160p). 8°.";"BL N.354(1); ECB 423; EN2 1825: 31; NSTC 2G1387; OCLC 11844400.";"Postscript' signed 'B. A. M., Castle-Bromage, 10th Jan. 1826'.";"1842 with The Provost (NSTC); 1844 (NSTC)."
"1889";"1825A031";"1825.";"Francis GLASSE ";"Male.";"NED CLINTON OR THE COMMISSARY COMPRISING ADVENTURES AND EVENTS DURING THE PENINSULAR WAR WITH CURIOUS AND ORIGINAL ANECDOTES OF MILITARY AND OTHER REMARKABLE CHARACTERS IN THREE VOLUMES";"London:Printed for William Marsh, 145, Oxford Street, 1825. ";"3 vols (I viii, 287p; II ix, 271p; III viii, 270p). 12°.";"Corvey; CME 3-628-48188-0; ECB 409; EN2 1825: 32; NSTC 2G10123; OCLC 45402181.";NA;"2nd edn 1832 (NSTC); 1839 (NSTC)."
"1890";"1825A032";"1825.";"George Robert GLEIG ";"Male.";"THE SUBALTERN";"Edinburgh:William Blackwood, and T. Cadell, London, 1825. ";"1 vol.  (373p). 12°.";"BRu ENC; ECB 568; EN2 1825: 33; NSTC 2G10330; OCLC 2682126.";"'Originally published in Blackwood's Edinburgh Magazine' on verso of half-title.";"2nd edn 1826 (NSTC); 3rd edn 1828 (NSTC); 1845 (NSTC); New York 1825 (OCLC); German trans., 1830 [as Soldatenleben. Kriegsabentheuer in den Pyrenäen und Süd-Frankreich (RS)]."
"1891";"1825A033";"1825.";"Catherine Grace GODWIN ";"Female.";"REINE CANZIANI A TALE OF MODERN GREECE IN TWO VOLUMES";"London:Printed for Hurst, Robinson and Co., 90 Cheapside, and 8 Pall-Mall; and A. Constable and Co., Edinburgh, 1825. ";"2 vols (I viii, 309p; II 292p). 12°.";"Corvey; CME 3-628-48562-2; ECB 485; EN2 1825: 34; NSTC 2C6383; xOCLC.";NA;NA
"1892";"1825A034";"1825.";"Thomas Colley GRATTAN ";"Male.";"HIGHWAYS AND BYWAYS OR TALES OF THE ROADSIDE PICKED UP IN THE FRENCH PROVINCES BY A WALKING GENTLEMAN SECOND SERIES IN THREE VOLUMES";"London:Printed for Henry Colburn, New Burlington Street, 1825. ";"3 vols (I 293p; II 324p; III 348p). 12°.";"Corvey; CME 3-628-51059-7; ECB 268; EN2 1825: 35; NSTC 2G18165; OCLC 4988114.";NA;"1827 (NSTC); 1833 (NSTC); Philadelphia 1825 (OCLC); French trans., 1825 [as Grandes routes et chemins de traverse, ou contes recueillis dans les provinces françaises (CCFR)]; German trans., 1825<U+0096>28 [as Heer- und Querstraßen, oder Erzählungen gesammelt auf einer Wanderung durch Frankreich, von einem fußreisenden Gentleman, vols 3<U+0096>5 (RS)]."
"1893";"1825A035";"1825.";"Sarah GREEN ";"Female.";"PARENTS AND WIVES OR INCONSISTENCY AND MISTAKES A NOVEL IN THREE VOLUMES BY MRS GREEN AUTHOR OF WHO IS THE BRIDEGROOM GRETNA GREEN MARRIAGES GOOD MEN OF MODERN DATE FESTIVAL OF ST JAGO FUGITIVE C";"London:Printed for A. K. Newman and Co. Leadenhall-Street, 1825. ";"3 vols (I 248p; II 230p; III 227p). 12°.";"Corvey; CME 3-628-47927-4; ECB 243; EN2 1825: 36; NSTC 2G20158; xOCLC.";NA;NA
"1894";"1825A036";"1825.";"Mary Leman GRIMSTONE ";"Female.";"THE BEAUTY OF THE BRITISH ALPS OR LOVE AT FIRST SIGHT BY M L GRIMSTONE";"Plymouth:Printed for and published by J. Bennett, 5, Cornwall-Street, 1825. ";"1 vol.  (iv, 549p, ill.). 8°.";"BRu ENC; EN2 1825: 37; NSTC 2G23371; OCLC 29085189.";"Frontispiece portrait of 'M. Leman Grimstone' facing t.p. Harvard copy (MH-H 21483 46.8.5*) has a different t.p., with the following imprint: 'Published by G. Virtue, 26, Ivy-Lane, Paternoster-Row; Bath-Street, Bristol; and Queen-Square, Liverpool, 1825.' Collates in fours.";"[1840] (NSTC)."
"1895";"1825A037";"1825.";"Anne Raikes HARDING ";"Female.";"REALITIES NOT A NOVEL A TALE FROM REAL LIFE IN FOUR VOLUMES BY THE AUTHOR OF CORRECTION DECISION REFUGEES C";"London:Printed for A. K. Newman and Co. Leadenhall-Street, 1825. ";"4 vols (I viii, viii, 284p; II 254p; III 263p; IV 243p). 12°.";"Corvey; CME 3-628-48456-1; ECB 481; EN2 1825: 39; NSTC 2H7490; xOCLC.";"Preface dated Bath, Aug 1825.";NA
"1896";"1825A038";"1825.";"Georg Wilhelm Heinrich HÄRING ";"Male.";"WALLADMOR FREELY TRANSLATED INTO GERMAN FROM THE ENGLISH OF SIR WALTER SCOTT AND NOW FREELY TRANSLATED FROM THE GERMAN INTO ENGLISH IN TWO VOLUMES";"London:Printed for Taylor and Hessey, 93 Fleet Street, and 13 Waterloo Place, Pall Mall, 1825. ";"2 vols (I xxx, 247p; II 311p). 8°.";"BL N.327; ECB 521; EN2 1825: 38; NSTC 2H1245; OCLC 10217468.";"Trans. of Walladmor. Frei nach dem Englischen des Walter Scott. Von W****s (Berlin, 1824). Advertisement to the Reader (about the German provenance (ironic)); Dedication to W****s, the German 'Translator' of Walladmor; German 'Translator's' Dedication to Sir Walter Scott, Bart. In spite of its alleged provenance, the German 'translation' is a German original, masquerading as a novel by Scott. For an account of the differences between Häring's and De Quincey's narratives, see Frederick Burwick, 'How to Translate a Waverley Novel: Sir Walter Scott, Willibald Alexis, and Thomas De Quincey', Wordsworth Circle 25:2 (1994), 93<U+0096>100. Willibald Alexis was Häring's pseudonym.";NA
