;Unnamed: 0_x;id;review;review_title;date_x;notes_x;full_meta;Unnamed: 0_y;date_y;author;gender;title;publication;format;cat;notes_y;further_eds
1391;1401.0;1824A077;1824A077_1;La Belle Assemblée; n.s. 29 (Apr 1824): 171.;0;La Belle Assemblée, n.s. 29 (Apr 1824): 171.;1836;1824.0;Andrew PICKEN ;Male.;TALES AND SKETCHES OF THE WEST OF SCOTLAND BY CHRISTOPHER KEELIVINE;"Glasgow:Printed for Robertson and Atkinson; and sold by Archibald Constable and Co. Edinburgh, and Hurst, Robinson, and Co. London, 1824. ";1 vol.  (366p). 12°.;"Corvey; CME 3-628-51084-8; EN2 1824: 76; xNSTC; xOCLC.";"Collates in sixes. A copy in the Cambridge University Library has t.p. with same year imprint reading 'Edinburgh, Oliver and Boyd; G. & W. B. Whittaker, London; and Robertson & Atkinson, Glasgow'.";German trans., 1824 [as 'Erzählungen, aus dem Leben in Schottland' (RS)].
1392;1402.0;1824A077;1824A077_2;Monthly Review; 2nd ser. 105 (Nov 1824): 29397.;1;Monthly Review, 2nd ser. 105 (Nov 1824): 29397.;1836;1824.0;Andrew PICKEN ;Male.;TALES AND SKETCHES OF THE WEST OF SCOTLAND BY CHRISTOPHER KEELIVINE;"Glasgow:Printed for Robertson and Atkinson; and sold by Archibald Constable and Co. Edinburgh, and Hurst, Robinson, and Co. London, 1824. ";1 vol.  (366p). 12°.;"Corvey; CME 3-628-51084-8; EN2 1824: 76; xNSTC; xOCLC.";"Collates in sixes. A copy in the Cambridge University Library has t.p. with same year imprint reading 'Edinburgh, Oliver and Boyd; G. & W. B. Whittaker, London; and Robertson & Atkinson, Glasgow'.";German trans., 1824 [as 'Erzählungen, aus dem Leben in Schottland' (RS)].
1393;1403.0;1824A078;1824A078_1;La Belle Assemblée; n.s. 29 (Apr 1824): 17071.;0;La Belle Assemblée, n.s. 29 (Apr 1824): 17071.;1837;1824.0;Jane PORTER ;Female.;DUKE CHRISTIAN OF LUNEBURG OR TRADITION FROM THE HARTZ BY MISS JANE PORTER AUTHOR OF THADDEUS OF WARSAW C C C IN THREE VOLUMES;London:Printed for Longman, Hurst, Rees, Orme, Brown, and Green, Paternoster-Row, 1824. ;"3 vols (I viii, 357p; II 416p; III 402p, 6). 12°.";"Corvey; CME 3-628-48358-1; ECB 464; EN2 1824: 77; NSTC 2P22418; OCLC 5373066.";Dedication to George the Fourth, dated Long Ditton, 24 Jan 1824.;"2nd edn 1824 (NSTC); Boston 1824 (NSTC); French trans., 1824; German trans., 1825 [as Herzog Christian von Braunschweig-Lüneburg. Eine Sage vom Harz (RS)]."
1394;1404.0;1824A082;1824A082_1;La Belle Assemblée; n.s. 30 (July 1824): 2931.;0;La Belle Assemblée, n.s. 30 (July 1824): 2931.;1841;1824.0;Francis Barry Boyle SAINT LEGER ;Male.;SOME ACCOUNT OF THE LIFE OF THE LATE GILBERT EARLE ESQ WRITTEN BY HIMSELF;London:Printed for Charles Knight, Pall-Mall, East, 1824. ;1 vol.  (vii, 250p). 8°.;"Corvey; CME 3-628-48670-X; ECB 549; EN2 1824: 82; NSTC 2S2245; OCLC 3366980.";Preface by the Editor' dated May 1824.;2nd edn 1826 (NSTC).
1395;1405.0;1824A082;1824A082_2;La Belle Assemblée; andbut our author must speak for himself:The last time we were ever out together was on an occasion of this kind: when the sky and the earth seemed alike lighted up by the glories of the setting sun.;0;"La Belle Assemblée; at least, through the pages of La Belle Assemblée it was first introduced to the notice of the public. Turning to page 121 of our twenty-seventh volume, an affecting extract from an unpublished manuscript will be seen, which, with much pleasure we find is embodied in Some Account of the late Gilbert Earle, Esq., written by Himself. This interesting piece of autobiography presents a series of pictures, records a train of mournful incidents, unfolds a depth of emotion, over which the tear of tenderness will often fall, over which the sigh of commiserating virtue will often be heaved.Gilbert Earle may be described as of the school of Adam Blair, Matthew Wald, &amp;c. but it has none of the coldness or servility of imitation. The hero (whose return to England, debilitated and weary of life, desolate and heart broken, is described in the passages referred to) falls in love with Eleanor, the paragon of her sex; but, alas! Eleanors hand has been given to anotherto a ruffian of incapable of estimating her worth. A fatal attachment ensuesEleanor fallsher husband dies! Gilbert marries his worshipped Eleanor; but, to the lapsed female, once truly virtuous, marriage cannot restore the proud buoyancy of conscious rectitudecannot re-invest the heart in its original saint-like purity. Eleanor felt the degradation of her stateshe could not sustain the bitterness of her reflectionsshe fell into a consumption, andbut our author must speak for himself:The last time we were ever out together was on an occasion of this kind: when the sky and the earth seemed alike lighted up by the glories of the setting sun.";1841;1824.0;Francis Barry Boyle SAINT LEGER ;Male.;SOME ACCOUNT OF THE LIFE OF THE LATE GILBERT EARLE ESQ WRITTEN BY HIMSELF;London:Printed for Charles Knight, Pall-Mall, East, 1824. ;1 vol.  (vii, 250p). 8°.;"Corvey; CME 3-628-48670-X; ECB 549; EN2 1824: 82; NSTC 2S2245; OCLC 3366980.";Preface by the Editor' dated May 1824.;2nd edn 1826 (NSTC).
1396;1406.0;1824A082;1824A082_3;La Belle Assemblée; 2nd ser. 106 (Apr 1825): 44445.;1;La Belle Assemblée who will resist, or wish to resist, the temptation of perusing the work itself. The authors name, we have heard, is St. Leger. Monthly Review, 2nd ser. 106 (Apr 1825): 44445.;1841;1824.0;Francis Barry Boyle SAINT LEGER ;Male.;SOME ACCOUNT OF THE LIFE OF THE LATE GILBERT EARLE ESQ WRITTEN BY HIMSELF;London:Printed for Charles Knight, Pall-Mall, East, 1824. ;1 vol.  (vii, 250p). 8°.;"Corvey; CME 3-628-48670-X; ECB 549; EN2 1824: 82; NSTC 2S2245; OCLC 3366980.";Preface by the Editor' dated May 1824.;2nd edn 1826 (NSTC).
1397;1407.0;1824A083;1824A083_1;La Belle Assemblée; n.s. 30 (July 1824): 3233.;0;La Belle Assemblée, n.s. 30 (July 1824): 3233.;1842;1824.0;Sir Walter SCOTT ;Male.;REDGAUNTLET A TALE OF THE EIGHTEENTH CENTURY BY THE AUTHOR OF WAVERLEY IN THREE VOLUMES;"Edinburgh:Printed for Archibald Constable and Co.; and Hurst, Robinson, and Co. London, 1824. ";"3 vols (I 319p; II 328p; III 331p). 8°.";"Corvey; CME 3-628-48581-9; ECB 482; EN2 1824: 83; NSTC 2S10163; OCLC 1985091.";;"'2nd edn' 1824 (CBEL3); Boston 1824 (OCLC) [also Exeter, NH, 1824 (OCLC); Philadelphia 1824 (OCLC)]; French trans., 1824; German trans., 1824. Numerous reprintings in collected edns."
1398;1408.0;1824A083;1824A083_2;Monthly Review; 2nd ser. 104 (June 1824): 198209.;1;Monthly Review, 2nd ser. 104 (June 1824): 198209.;1842;1824.0;Sir Walter SCOTT ;Male.;REDGAUNTLET A TALE OF THE EIGHTEENTH CENTURY BY THE AUTHOR OF WAVERLEY IN THREE VOLUMES;"Edinburgh:Printed for Archibald Constable and Co.; and Hurst, Robinson, and Co. London, 1824. ";"3 vols (I 319p; II 328p; III 331p). 8°.";"Corvey; CME 3-628-48581-9; ECB 482; EN2 1824: 83; NSTC 2S10163; OCLC 1985091.";;"'2nd edn' 1824 (CBEL3); Boston 1824 (OCLC) [also Exeter, NH, 1824 (OCLC); Philadelphia 1824 (OCLC)]; French trans., 1824; German trans., 1824. Numerous reprintings in collected edns."
1399;1409.0;1824A084;1824A084_1;La Belle Assemblée; n.s. 29 (Feb 1824): 7677.;0;La Belle Assemblée, n.s. 29 (Feb 1824): 7677.;1843;1824.0;Sir Walter SCOTT ;Male.;ST RONANS WELL BY THE AUTHOR OF WAVERLEY QUENTIN DURWARD C IN THREE VOLUMES;"Edinburgh:Printed for Archibald Constable and Co.; and Hurst, Robinson, and Co. London, 1824. ";"3 vols (I 310p; II 325p; III 323p). 8°.";"Corvey; CME 3-628-48585-1; ECB 512; EN2 1824: 84; NSTC 2S10227; OCLC 2691234.";;"'2nd edn' 1824 (CBEL3); Boston 1824 (OCLC) [also New York 1824 (OCLC), also Philadelphia 1824 (OCLC)]; French trans., 1824; German trans., 1824. Numerous reprintings in collected edns."
1400;1410.0;1824A084;1824A084_2;Monthly Review; 2nd ser. 103 (Jan 1824): 6175.;1;Monthly Review, 2nd ser. 103 (Jan 1824): 6175.;1843;1824.0;Sir Walter SCOTT ;Male.;ST RONANS WELL BY THE AUTHOR OF WAVERLEY QUENTIN DURWARD C IN THREE VOLUMES;"Edinburgh:Printed for Archibald Constable and Co.; and Hurst, Robinson, and Co. London, 1824. ";"3 vols (I 310p; II 325p; III 323p). 8°.";"Corvey; CME 3-628-48585-1; ECB 512; EN2 1824: 84; NSTC 2S10227; OCLC 2691234.";;"'2nd edn' 1824 (CBEL3); Boston 1824 (OCLC) [also New York 1824 (OCLC), also Philadelphia 1824 (OCLC)]; French trans., 1824; German trans., 1824. Numerous reprintings in collected edns."
1401;1411.0;1824A086;1824A086_1;La Belle Assemblée; n.s. 30 (Sept 1824): 123.;0;La Belle Assemblée, n.s. 30 (Sept 1824): 123.;1845;1824.0;Catharine Maria SEDGWICK ;Female.;REDWOOD A TALE BY THE AUTHOR OF A NEW ENGLAND TALE IN THREE VOLUMES;London:John Miller, 5, New Bridge Street, and William Blackwood, Edinburgh, 1824. ;"3 vols (I xv, 295p; II 282p; III 297p). 12°.";"Corvey; CME 3-628-48520-7; ECB 482; EN2 1824: 87; NSTC 2S12240; OCLC 11990954.";Preface dated New York, June 1824. Originally published New York 1824 (Blanck).;German trans., 1825 [as Redwood, ein amerikanischer Roman von Cooper (RS)].
1402;1412.0;1824A086;1824A086_2;Monthly Review; 2nd ser. 106 (Apr 1825): 42933.;1;Monthly Review, 2nd ser. 106 (Apr 1825): 42933.;1845;1824.0;Catharine Maria SEDGWICK ;Female.;REDWOOD A TALE BY THE AUTHOR OF A NEW ENGLAND TALE IN THREE VOLUMES;London:John Miller, 5, New Bridge Street, and William Blackwood, Edinburgh, 1824. ;"3 vols (I xv, 295p; II 282p; III 297p). 12°.";"Corvey; CME 3-628-48520-7; ECB 482; EN2 1824: 87; NSTC 2S12240; OCLC 11990954.";Preface dated New York, June 1824. Originally published New York 1824 (Blanck).;German trans., 1825 [as Redwood, ein amerikanischer Roman von Cooper (RS)].
1403;1413.0;1824A092;1824A092_1;Monthly Review; 2nd ser. 106 (Jan 1825): 6171.;1;Monthly Review, 2nd ser. 106 (Jan 1825): 6171.;1851;1824.0;Edward UPHAM ;Male.;RAMESES AN EGYPTIAN TALE WITH HISTORICAL NOTES OF THE ERA OF THE PHARAOHS IN THREE VOLUMES;"London:Printed for G. B. Whittaker, Ave-Maria-Lane; John Upham, Bath; and Charles Upham, Exeter, 1824. ";"3 vols (I viii, 341p; II 321p; III 328p). 8°.";"Corvey; CME 3-628-48449-9; ECB 479; EN2 1824: 92; NSTC 2U1035; OCLC 2792062.";'Advertisement' dated June 1824.;
1404;1414.0;1824A096;1824A096_1;La Belle Assemblée; 3rd ser. 1 (Jan 1825): 3233.;1;La Belle Assemblée, 3rd ser. 1 (Jan 1825): 3233.;1855;1824.0;Michael James WHITTY ;Male.;TALES OF IRISH LIFE ILLUSTRATIVE OF THE MANNERS CUSTOMS AND CONDITION OF THE PEOPLE WITH DESIGNS BY GEORGE CRUIKSHANK;London:Published by J. Robins and Co. Ivy Lane, Paternoster Row, 1824. ;"2 vols (I iv, 242p, ill.; II 249p, ill.). 8°.";"Corvey; CME 3-628-51018-X; ECB 575; EN2 1824: 96; NSTC 2W18777; OCLC 9682529.";;German trans., 1825.
1405;1415.0;1824A097;1824A097_1;Monthly Review; 2nd ser. 106 (Feb 1825): 21418.;1;Monthly Review, 2nd ser. 106 (Feb 1825): 21418.;1856;1824.0;George WILKINS ;Male.;THE TWO RECTORS;London:Printed for Longman, Hurst, Rees, Orme, Brown, and Green, Paternoster-Row, 1824. ;1 vol.  (458p). 12°.;"Corvey; CME 3-628-48849-4; ECB 605; EN2 1824: 97; NSTC 2W20716; OCLC 9231556.";Dedication 'to the Right Honourable the Earl of E****'. 10 interlinking stories.  According to NSTC and Wolff (Item 7228) 2nd edn t.p. includes the wording 'by one of the authors of Body and Soul. It has been wholly reset'.;2nd edn 1825 (NSTC).
1406;1416.0;1824A098;1824A098_1;La Belle Assemblée; n.s. 30 (Aug 1824): 81.;0;La Belle Assemblée, n.s. 30 (Aug 1824): 81.;1857;1824.0;James WILSON ;Male.;TOURNAY OR ALASTER OF KEMPENCAIRN BY THE AUTHOR OF THE FIREEATER;"Edinburgh:John Anderson, jun., 55, North Bridge Street; and Simpkin & Marshall, London, 1824. ";1 vol.  (471p). 12°.;"Corvey; CME 3-628-48763-3; ECB 594; EN2 1824: 98; NSTC 2W25418; xOCLC.";Dedication to Sir Walter Scott, dated Edinburgh 18 May 1824.;
1407;1417.0;1824A098;1824A098_2;Edinburgh Evening Courant;Edinburgh Evening Courant newspaper (14 June 1824): 4.;0;Edinburgh Evening Courant newspaper (14 June 1824): 4.;1857;1824.0;James WILSON ;Male.;TOURNAY OR ALASTER OF KEMPENCAIRN BY THE AUTHOR OF THE FIREEATER;"Edinburgh:John Anderson, jun., 55, North Bridge Street; and Simpkin & Marshall, London, 1824. ";1 vol.  (471p). 12°.;"Corvey; CME 3-628-48763-3; ECB 594; EN2 1824: 98; NSTC 2W25418; xOCLC.";Dedication to Sir Walter Scott, dated Edinburgh 18 May 1824.;
1408;1418.0;1825A003;1825A003_1;La Belle Assemblée; 3rd ser. 1 (Jan  1825): 33.;0;La Belle Assemblée, 3rd ser. 1 (Jan  1825): 33.;1861;1825.0;ANON ;Unknown.;ENGLISH LIFE OR MANNERS AT HOME IN FOUR PICTURES IN TWO VOLUMES;London:Printed for G. Wightman, Fleet Street, 1825. ;"2 vols (I 279p; II 286p). 8°.";"Corvey; CME 3-628-47608-9; ECB 188; EN2 1825: 4; NSTC 2E10222; OCLC 13239892.";;"1829 (Sadleir 84a); New York 1825 (NUC)."
1409;1419.0;1825A006;1825A006_1;La Belle Assemblée; 3rd ser. 2 (July 1825): 3536.;0;La Belle Assemblée, 3rd ser. 2 (July 1825): 3536.;1864;1825.0;ANON ;Unknown.;HUSBAND HUNTING OR THE MOTHER AND DAUGHTERS A TALE OF FASHIONABLE LIFE IN THREE VOLUMES;London:Printed for Geo B. Whittaker, Ave Maria Lane, 1825. ;"3 vols (I iv, 288p; II 298p; III 326p). 12°.";"Corvey; CME 3-628-47861-8; ECB 290; EN2 1825: 7; NSTC 2H38645; OCLC 13076484.";Preface by S<U+0097><U+0097>L J<U+0097><U+0097>N, Esq.' signed 'S. J., Bolt-court, London'. This is written in an inflated Johnsonian style, and is presumably ficititous (Johnson's last residence was at 8, Bolt Court, off Fleet Street).;Boston 1825 (NSTC).
1410;1420.0;1825A008;1825A008_1;La Belle Assemblée; 3rd ser. 1 (Feb  1825): 81.;0;La Belle Assemblée, 3rd ser. 1 (Feb  1825): 81.;1866;1825.0;ANON ;Unknown.;NEW LANDLORDS TALES OR JEDEDIAH IN THE SOUTH IN TWO VOLUMES;London:Printed for T. Hookham, Old Bond Street, 1825. ;"2 vols (I 347p; II 351p). 12°.";"Corvey; CME 3-628-51102-X; ECB 410; EN2 1825: 9; NSTC 2C25545; xOCLC.";'Introductory, by Jedediah Cleishbotham', vol. 1, pp. [1]<U+0096>16.;
1411;1421.0;1825A010;1825A010_1;La Belle Assemblée; 3rd ser. 1 (Mar  1825): 128.;0;La Belle Assemblée, 3rd ser. 1 (Mar  1825): 128.;1868;1825.0;ANON ;Unknown.;THE WRITERS CLERK OR THE HUMOURS OF THE SCOTTISH METROPOLIS IN THREE VOLUMES;London:Printed for G. B. Whittaker, Ave-Maria-Lane, 1825. ;"3 vols (I 302p; II 392p; III 426p). 12°.";"Corvey; CME 3-628-48983-0; ECB 650; EN2 1825: 11; NSTC 2W34332; OCLC 22367512.";;
1412;1422.0;1825A010;1825A010_2;Monthly Review; 2nd ser. 106 (Apr 1825): 38491.;1;Monthly Review, 2nd ser. 106 (Apr 1825): 38491.;1868;1825.0;ANON ;Unknown.;THE WRITERS CLERK OR THE HUMOURS OF THE SCOTTISH METROPOLIS IN THREE VOLUMES;London:Printed for G. B. Whittaker, Ave-Maria-Lane, 1825. ;"3 vols (I 302p; II 392p; III 426p). 12°.";"Corvey; CME 3-628-48983-0; ECB 650; EN2 1825: 11; NSTC 2W34332; OCLC 22367512.";;
1413;1423.0;1825A012;1825A012_1;La Belle Assemblée; 3rd ser. 1 (May 1825): 21718.;0;La Belle Assemblée, 3rd ser. 1 (May 1825): 21718.;1870;1825.0;John BANIM andMichael BANIM ;Male.;TALES BY THE OHARA FAMILY CONTAINING CROHOORE OF THE BILLHOOK THE FETCHES AND JOHN DOE IN THREE VOLUMES;London:Printed for W. Simpkin and R. Marshall, Stationers'-Hall Court, Ludgate-Street, 1825. ;"3 vols (I 367p; II 392p; III 404p). 12°.";"Corvey; CME 3-628-47950-9; ECB 575; EN2 1825: 13; NSTC 2O2238; OCLC 4449161."; [1st series].;"2nd edn 1826 (NSTC); 3rd edn 1831 (OCLC); Philadelphia 1827 (NSTC); German trans.,  of 'John Doe' [as Hauptmann Reh (RS)] 1828 and 'Crohoore' [as Der Zwerg, ein Irländisches Sittengemälde (RS)] 1828; French trans., of 'Crohoore' [as 'Croohore na bilhoge, ou les White boys (CCFR)] and 'John Doe' [as John Doe, ou le chef des rebelles (CCFR)] 1829."
1414;1424.0;1825A013;1825A013_1;La Belle Assemblée; 3rd ser. 1 (Jan  1825): 36.;0;La Belle Assemblée, 3rd ser. 1 (Jan  1825): 36.;1871;1825.0;John Harman BEDFORD ;Male.;WANDERINGS OF CHILDE HAROLDE A ROMANCE OF REAL LIFE INTERSPERSED WITH MEMOIRS OF THE ENGLISH WIFE THE FOREIGN MISTRESS AND VARIOUS OTHER CELEBRATED CHARACTERS BY JOHN HARMAN BEDFORD LIEUT RN AUTHOR OF VIEWS ON THE SHORES OF THE BLACK SEA C IN THREE VOLUMES;London:Printed for Sherwood, Jones & Co. Paternoster-Row, 1825. ;"3 vols (I xv, 241p; II xi, 208p; III xi, 235p). 12°.";"Corvey; CME 3-628-47187-7; ECB 47; EN2 1825: 14; NSTC 2B14545; OCLC 22484386.";Introductory 'A Few Words to the Reader' dated White Cottage, Camberwell, 8 Nov 1824.;
1415;1425.0;1825A014;1825A014_1;La Belle Assemblée; 3rd ser. 1 (May  1825): 216.;0;La Belle Assemblée, 3rd ser. 1 (May  1825): 216.;1872;1825.0;Thomas Alexander BOSWELL ;Male.;THE JOURNAL OF AN EXILE IN TWO VOLUMES;London:Printed for Saunders and Otley, British and Foreign Public Library, Conduit-Street, Hanover-Square, 1825. ;"2 vols (I 330p; II 328p). 12°.";"Corvey; CME 3-628-48009-4; ECB 314; EN2 1825: 16; NSTC 2J12551; xOCLC.";;2nd edn 1825 (OCLC 13244935).
1416;1426.0;1825A015;1825A015_1;La Belle Assemblée; 3rd ser. 1 (May  1825): 217.;0;La Belle Assemblée, 3rd ser. 1 (May  1825): 217.;1873;1825.0;Mary Margaret BUSK ;Female.;TALES OF FAULT AND FEELING BY THE AUTHOR OF ZEAL AND EXPERIENCE;London:T. Hookham, Old Bond-Street, 1825. ;"3 vols (I 314p; II 333p; III 303p). 12°.";"Corvey; CME 3-628-51147-X; ECB 575; EN2 1825: 17; NSTC 2B62413; OCLC 13277095.";9 tales, the last 2 in verse. For the positive identification of Mary Margaret Busk (1779<U+0096>1863) as the author, see EN2 Update 3.;
1417;1427.0;1825A016;1825A016_1;La Belle Assemblée; 3rd ser. 1 (1825): 306.;1;La Belle Assemblée, 3rd ser. 1 (1825): 306.;1874;1825.0;Cecilia Mary CADELL ;Female.;MASSENBURG A TALE IN THREE VOLUMES;"London:Printed for T. Cadell, Strand; and W. Blackwood, Edinburgh, 1825. ";"3 vols (I iv, 328p; II 359p; III 308p). 12°.";"Corvey; CME 3-628-48135-X; ECB 372; EN2 1825: 18; NSTC 2C939; xOCLC.";Preface dated 23 May 1825.;
1418;1428.0;1825A017;1825A017_1;La Belle Assemblée; 3rd ser. 1 (May  1825): 219.;0;La Belle Assemblée, 3rd ser. 1 (May  1825): 219.;1875;1825.0;Harriet Vaughan Foster CHENEY ;Female.;A PEEP AT THE PILGRIMS IN SIXTEEN HUNDRED THIRTYSIX A TALE OF OLDEN TIMES BY THE AUTHOR OF DIVERS UNFINISHED MANUSCRIPTS C C IN THREE VOLUMES;London:Printed for Geo. B. Whittaker, Ave-Maria Lane, 1825. ;"3 vols (I 299p; II 326p; III 352p). 12°.";"Corvey; CME 3-628-48411-1; ECB 440; EN2 1825: 19; NSTC 2C17675; OCLC 10030666.";Originally published Boston 1824 (OCLC).;1841 (OCLC).
1419;1429.0;1825A018;1825A018_1;La Belle Assemblée; 3rd ser. 1 (Apr  1825): 172.;0;La Belle Assemblée, 3rd ser. 1 (Apr  1825): 172.;1876;1825.0;James Fenimore COOPER ;Male.;LIONEL LINCOLN OR THE LEAGUER OF BOSTON BY THE AUTHOR OF THE SPY PIONEERS PILOT C C C IN THREE VOLUMES;London:John Miller, 5, New Bridge Street, Blackfriars, 1825. ;"3 vols (I 319p; II 300p; III 275p). 12°.";"Corvey; ECB 134; EN2 1825: 20; NSTC 2C36836; OCLC 1442562.";Originally published New York 1824<U+0096>25 (OCLC). OCLC 43180886 describes another London 1825 edn, with the imprint of Orlando Hodgson.;"1832 (NSTC); 1835 (OCLC); 1837 (OCLC); 1839 (OCLC); French trans., 1825; German trans., 1825."
1420;1430.0;1825A019;1825A019_1;La Belle Assemblée; 3rd ser. 2 (Nov 1825): 221.;0;La Belle Assemblée, 3rd ser. 2 (Nov 1825): 221.;1877;1825.0;Frances Clarinda Adeline COX ;Female.;THE CAMISARD OR THE PROTESTANTS OF LANGUEDOC A TALE IN THREE VOLUMES;London:Printed for Geo B. Whittaker, Ave-Maria Lane, 1825. ;"3 vols (I 360p; II 405p; III 444p). 12°.";"BL N.334; ECB 94; EN2 1825: 21; NSTC 2C40920; OCLC 14373841.";Dedication to Thomas Denman, Esq., M.P. OCLC gives author's name as Coxe, Frances Clare Adelina.;
1421;1431.0;1825A020;1825A020_1;La Belle Assemblée; 3rd ser. 2 (Aug  1825): 83.;0;La Belle Assemblée, 3rd ser. 2 (Aug  1825): 83.;1878;1825.0;Archibald CRAWFORD ;Male.;TALES OF MY GRANDMOTHER;"Edinburgh:Printed for Archibald Constable and Co.; and Hurst, Robinson, & Co. London, 1825. ";"2 vols (I vi, 374p; II 312p). 12°.";"BL N.331; ECB 575; EN2 1825: 22; NSTC 2C42498; OCLC 13315403.";An extended version of The Tales of my Grandmother (EN2 1824: 27). It omits three tales from the earlier 1-vol. version, while adding four new tales through its 2nd vol. The original Introduction is replaced by a shorter Preface.;
1422;1432.0;1825A021;1825A021_1;Monthly Review; 2nd ser. 108 (Oct 1825): 18488.;1;Monthly Review, 2nd ser. 108 (Oct 1825): 18488.;1879;1825.0;Eyre Evans CROWE ;Male.;THE ENGLISH IN ITALY IN THREE VOLUMES;London:Printed for Saunders and Otley, British and Foreign Public Library, Conduit Street, Hanover Square, 1825. ;"3 vols (I ii, 305p; II 323p; III 318p). 12°.";"Corvey; CME 3-628-47830-8; ECB 187; EN2 1825: 23; NSTC 2P15297; OCLC 9559074.";Preface, dated Aug 4 1825, mentions the author's 'residence of several years in the Peninsula', and apologizes for the mangling of Italian phrases in the text, first apparent to him when 'the sheets of the first and second volumes' reached him in 'his foreign abode'. For reasons for firm attribution to Crowe, as opposed to Constantine Henry Phipps, Marquis of Normanby, see Notes to EN2 1825: 23, in conjunction with EN2 Update 2.;
1423;1433.0;1825A022;1825A022_1;La Belle Assemblée; 3rd ser. 1 (June  1825): 265.;0;La Belle Assemblée, 3rd ser. 1 (June  1825): 265.;1880;1825.0;Eyre Evans CROWE ;Male.;TODAY IN IRELAND IN THREE VOLUMES;London:Printed for Charles Knight, Pall Mall East, 1825. ;"3 vols (I 291p; II 319p; III 305p). 12°.";"Corvey; CME 3-628-48962-8; ECB 592; EN2 1825: 24; NSTC 2C44612; OCLC 11873600.";"I The Carders; II The Carders; Connemara; III Old and New Light; The Toole's Warning. ECB dates May 1825, and gives Colburn (who brought out the 2nd edn) as publisher.";"2nd edn 1826 (NSTC); 1834 (OCLC); French trans., of 'The Carders' and 'Connemara' 1830, and of 'The Toole's Warning' [as La Fée de la famille O'Toole, ou le signal du départ (CCFR)] 1833."
1424;1434.0;1825A025;1825A025_1;La Belle Assemblée; 3rd ser. 2 (Dec  1825): 269.;0;La Belle Assemblée, 3rd ser. 2 (Dec  1825): 269.;1883;1825.0;Mary Diana DODS ;Female.;TALES OF THE WILD AND THE WONDERFUL;"London:Printed for Hurst, Robinson, and Co. 5 Waterloo-Place, Pall Mall; and A. Constable and Co. Edinburgh, 1825. ";1 vol.  (x, 356p). 8°.;"Corvey; CME 3-628-51167-4; ECB 576; EN2 1825: 15; NSTC 2B41787; OCLC 6167231.";For attribution to Dods rather than (as suggested by some catalogues) George Borrow, see EN2 Update 3 and Publishing Papers (click on link below). Dedication to Joanna Baillie.;Philadelphia 1826 (NSTC).
